name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
boston,2021-07-06,91.1,69.2,77.7,99.8,69.2,79.9,68.4,74.2,0.28,100,16.67,rain,0,0,41.4,24.8,229.7,1012,88.9,9.7,167.8,14.7,7,,2021-07-06T05:14:22,2021-07-06T20:23:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-07,91.1,72,80.2,95.1,72,81.7,67.5,66.8,0.04,100,4.17,rain,0,0,39.1,14.7,230.8,1012.2,58.2,9.6,255.3,22,9,,2021-07-07T05:15:02,2021-07-07T20:23:11,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-08,73.1,64.1,67.4,73.1,64.1,67.4,60.1,78,0.21,100,8.33,rain,0,0,36.7,77.4,58.8,1017.6,92.5,9,114.6,9.8,4,,2021-07-08T05:15:43,2021-07-08T20:22:47,0.99,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-09,78.2,63,69,78.2,63,69,64.6,86.5,2,100,54.17,rain,0,0,33.3,20.5,149,1010.3,84.3,3.9,79.5,6.8,3,,2021-07-09T05:16:25,2021-07-09T20:22:21,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-10,73.9,65.9,70.2,73.9,65.9,70.2,61.6,74.6,0.14,100,12.5,rain,0,0,,11.3,127.5,1015.1,85.7,9.8,124.1,10.8,4,,2021-07-10T05:17:09,2021-07-10T20:21:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-11,81,64,71.8,82.3,64,72,63.7,76.2,0.03,100,4.17,rain,0,0,,11.3,135.8,1019.2,69.1,9.3,169.1,14.7,7,,2021-07-11T05:17:54,2021-07-11T20:21:23,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-12,71.1,65.9,67.9,71.1,65.9,67.9,64.3,88.3,1.22,100,33.33,rain,0,0,,14.8,65.6,1021.8,99.8,8.2,38.3,3.1,2,,2021-07-12T05:18:40,2021-07-12T20:20:51,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-13,70,65,66.9,70,65,66.9,62.7,86.4,0.01,100,4.17,rain,0,0,,11.3,63.2,1025.4,96.9,8.3,87,7.2,4,,2021-07-13T05:19:27,2021-07-13T20:20:17,0.06,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-14,75,65.9,70.1,75,65.9,70.1,66.4,88.3,0,0,0,,0,0,,8,104.3,1021.2,90.7,3.4,116.6,10.2,4,,2021-07-14T05:20:15,2021-07-14T20:19:41,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-15,78.3,71,74.1,78.3,71,74.1,68.3,82.3,0,0,0,,0,0,,11.7,165.3,1017.8,51.6,9.4,259.6,22.3,8,,2021-07-15T05:21:04,2021-07-15T20:19:03,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-16,93.8,74.9,82.5,99.4,74.9,85.3,69.9,67.6,0.02,100,4.17,rain,0,0,27.6,17.1,223.8,1014.6,67.7,9.8,219.8,19.1,8,,2021-07-16T05:21:55,2021-07-16T20:18:23,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-17,79.1,70,74.4,79.1,70,74.4,65.7,74.6,0.18,100,20.83,rain,0,0,,12.6,99.8,1018.2,82.2,9.3,192.2,16.8,7,,2021-07-17T05:22:46,2021-07-17T20:17:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-18,73.2,67.9,70.5,73.2,67.9,70.5,66.4,86.9,0.31,100,29.17,rain,0,0,,12.5,115.6,1016,100,5.7,58.8,5.1,2,,2021-07-18T05:23:38,2021-07-18T20:16:56,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-19,72,66.8,68.9,72,66.8,68.9,65,87.5,0,0,0,,0,0,,10.2,131.1,1013.7,96.5,5.7,58.9,5.2,2,,2021-07-19T05:24:31,2021-07-19T20:16:10,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-20,88,69,78.9,89.9,69,80.1,65.8,65.6,0,0,0,,0,0,,10.2,252.2,1011,67.1,7.2,224.8,19.7,7,,2021-07-20T05:25:25,2021-07-20T20:15:22,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-21,83,67.9,76.9,83.8,67.9,77.1,62.4,62.5,0.01,100,4.17,rain,0,0,28.9,20.3,271.3,1010.6,69.6,9.3,196.4,16.9,7,,2021-07-21T05:26:20,2021-07-21T20:14:32,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-22,78.3,65.8,71.6,78.3,65.8,71.6,58.3,63.5,0,0,0,,0,0,,12.6,221,1015.5,53.4,9.9,222.6,19.2,8,,2021-07-22T05:27:16,2021-07-22T20:13:41,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-23,79,69,73.4,79,69,73.4,57.2,57.4,0,0,0,,0,0,,12.6,218.2,1018.3,67.5,9.9,241,20.7,8,,2021-07-23T05:28:12,2021-07-23T20:12:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-24,76,64.8,71.6,76,64.8,71.6,57.5,61.7,0,0,0,,0,0,21.9,12.6,192.7,1018.9,35.3,9.9,278,24,8,,2021-07-24T05:29:09,2021-07-24T20:11:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-25,75.8,69,71.9,75.8,69,71.9,65.3,80.1,0.15,100,20.83,rain,0,0,29,22.8,203.5,1013.3,89.8,9.7,77.3,6.7,3,,2021-07-25T05:30:06,2021-07-25T20:10:54,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-26,91.9,70.9,81.4,90.9,70.9,81.5,64.1,60.1,0,0,0,,0,0,21.9,12.7,253.5,1010.5,52.6,6.6,247.1,21.5,8,,2021-07-26T05:31:04,2021-07-26T20:09:55,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-27,87.2,70,78.1,87.3,70,78.2,62.4,60.2,0.16,100,8.33,rain,0,0,22.3,17,211.5,1012.4,50.9,8.3,235.6,20.3,8,,2021-07-27T05:32:03,2021-07-27T20:08:55,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-28,74,66.6,69.5,74,66.6,69.5,59.9,72.3,0.09,100,4.17,rain,5,1.6,,12.6,101.7,1015.4,70.1,9.9,160.5,13.9,7,,2021-07-28T05:33:02,2021-07-28T20:07:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-29,79.1,65.8,72.1,79.1,65.8,72.1,60,66.4,0,0,0,,3,5.7,32.2,20.6,205.5,1013.7,84.6,9.9,158.6,13.6,9,,2021-07-29T05:34:02,2021-07-29T20:06:48,0.66,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-30,82.1,66.8,73.8,81.6,66.8,73.8,58.1,60.6,0.15,100,16.67,rain,0,0.5,27.8,19.4,299.4,1005.7,56.8,9.6,246.1,21.4,9,,2021-07-30T05:35:02,2021-07-30T20:05:43,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-07-31,78,60.9,69.2,78,60.9,69.2,46.8,45.4,0,0,0,,0,0,19.7,14.8,274.6,1012.7,32.7,9.9,292.3,25.2,9,,2021-07-31T05:36:02,2021-07-31T20:04:35,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-01,77,63.8,70.7,77,63.8,70.7,53.8,55.8,0,0,0,,0,0,,19.4,173,1012.9,54.6,9.9,216.4,18.7,7,,2021-08-01T05:37:03,2021-08-01T20:03:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-02,82.1,65.8,74.4,81.5,65.8,74.3,56.5,55.6,0,0,0,,0,0,24.1,18.2,257.8,1011.7,59,9.9,233.5,20,7,,2021-08-02T05:38:04,2021-08-02T20:02:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-03,76.9,64.7,71.9,76.9,64.7,71.9,57.3,60.6,0,0,0,,0,0,,11.1,132.1,1019.1,71.4,9.9,177.7,15.3,5,,2021-08-03T05:39:05,2021-08-03T20:01:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-04,74.1,65.9,70.6,74.1,65.9,70.6,62.3,75.4,0.03,100,8.33,rain,0,0,,15.8,110,1020.7,96.5,9.5,127,11.1,5,,2021-08-04T05:40:07,2021-08-04T19:59:51,0.93,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-05,70.1,65.9,67.1,70.1,65.9,67.1,63.6,88.6,1.98,100,70.83,rain,0,0,,13.7,104.8,1018.8,99.5,6.2,43.4,3.7,2,,2021-08-05T05:41:09,2021-08-05T19:58:36,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-06,89,66.7,76.4,89.9,66.7,77.4,65.7,71.1,0,0,0,,0,0,18.3,13.7,195.3,1019.5,47,9.9,258.5,22.2,8,,2021-08-06T05:42:12,2021-08-06T19:57:20,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-07,92,70.9,80.9,94.8,70.9,82.3,65.6,61.2,0,0,0,,0,0,20.8,15.9,231.5,1016.8,80.1,9.9,221.1,19.3,7,,2021-08-07T05:43:14,2021-08-07T19:56:02,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-08,83,72,76.5,85.5,72,76.9,66.1,70.8,0,0,0,,0,0,,10.2,167,1018.1,95,9.1,126.7,10.9,5,,2021-08-08T05:44:17,2021-08-08T19:54:43,1,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-09,75,69.1,71.5,75,69.1,71.5,66.3,83.9,1.08,100,16.67,rain,0,0,,12.7,51.5,1021.9,98,6.3,119.5,10.3,5,,2021-08-09T05:45:20,2021-08-09T19:53:23,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-10,74.9,66.8,70.5,74.9,66.8,70.5,65.6,84.6,0.07,100,16.67,rain,0,0,,12.5,132.2,1020.9,95,8.6,114,9.8,6,,2021-08-10T05:46:23,2021-08-10T19:52:02,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-11,92.9,73.1,82.4,102.1,73.1,86.5,71.6,71.3,0,0,0,,0,0,21.9,18.2,204,1015.2,65.8,9.9,206.6,17.7,7,,2021-08-11T05:47:26,2021-08-11T19:50:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-12,94.9,75.8,84.6,102.6,75.8,88.6,71.5,66.9,0,0,0,,0,0,26.5,19.5,229.8,1013.2,54.9,9.9,207.2,17.9,7,,2021-08-12T05:48:29,2021-08-12T19:49:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-13,89.9,77,82.6,96.2,77,85.6,70.4,67.3,0,0,0,,0,0,,13.7,185.7,1015.3,63.8,9.9,205,17.9,7,,2021-08-13T05:49:32,2021-08-13T19:47:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-14,92,78.1,85.5,97.9,78.1,89.3,68.9,58.9,0.01,100,4.17,rain,0,0,24.1,18.2,267.8,1015.7,67.7,9.9,198.5,17.2,7,,2021-08-14T05:50:36,2021-08-14T19:46:24,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-15,80.1,69.9,75.2,80.2,69.9,75.2,55.9,51.7,0,0,0,,0,0,,12.4,219,1021.2,49.4,9.9,248.5,21.3,7,,2021-08-15T05:51:39,2021-08-15T19:44:56,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-16,77,65.7,71.7,77,65.7,71.7,58.9,64.4,0,0,0,,0,0,,11.2,186.8,1023,61.4,9.9,215.8,18.8,7,,2021-08-16T05:52:42,2021-08-16T19:43:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-17,84.8,66.6,75.9,85.8,66.6,76.4,63.4,66.9,0,0,0,,0,0,,13.7,212,1022.5,72.1,9.9,194.6,16.8,7,,2021-08-17T05:53:46,2021-08-17T19:41:58,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-18,87.9,71.9,78.6,90.4,71.9,79.6,64.5,62.6,0,0,0,,0,0,21.9,13.8,211.4,1022.4,85.3,9.9,160.7,13.9,6,,2021-08-18T05:54:50,2021-08-18T19:40:28,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-19,85.9,73.1,77.5,92.5,73.1,79.1,70.8,80.66,0.98,,37.5,,0,0,32.2,20.6,159.7,1015,92,8.7,121.4,6.1,4,,2021-08-19T05:55:53,2021-08-19T19:38:56,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-20,80.1,73.1,76.3,83.7,73.1,76.4,70.7,82.81,0.05,,16.67,,0,0,,10.2,184.8,1010.7,95.3,8.6,99,5.3,2,,2021-08-20T05:56:57,2021-08-20T19:37:24,0.48,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-21,82.3,73.1,76.6,87.2,73.1,77.6,70.8,82.6,0,0,0,,0,0,,14.8,97.4,1013.9,78.7,9.5,196,16.8,7,,2021-08-21T05:58:00,2021-08-21T19:35:50,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-22,74.1,70.1,72.4,74.1,70.1,72.4,69.3,90.1,0.37,100,25,rain,0,0,37.5,25.1,67.6,1010.6,94.5,2.9,61,5.3,3,,2021-08-22T05:59:04,2021-08-22T19:34:16,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-23,76,70.1,72.4,76,70.1,72.4,69,89.41,0.97,,29.17,,0,0,,13.8,86.2,1011.1,90.1,4.5,256.4,12.9,6,,2021-08-23T06:00:07,2021-08-23T19:32:41,0.51,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-24,89.9,71.1,79.5,93.9,71.1,81.7,69.4,73.4,0.48,100,8.33,rain,0,0,18.3,14.8,270.3,1010.7,76.3,7.8,176,15.3,7,,2021-08-24T06:01:11,2021-08-24T19:31:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-25,92,76.7,83.7,93.1,76.7,85.5,67.6,60.2,0,0,0,,0,0,,9,255.4,1017.5,30.6,9.7,211.7,18.3,7,,2021-08-25T06:02:14,2021-08-25T19:29:29,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-26,94.9,75.6,85.6,99.8,75.6,89.7,69.9,60.85,0,,0,,0,0,,12.6,225.6,1017.7,25.8,9.8,372.7,18.8,7,,2021-08-26T06:03:18,2021-08-26T19:27:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-27,87.9,76.9,81.9,92.3,76.9,85,69.3,66.2,0,0,0,,0,0,,11.2,175.1,1018.2,53.9,9.9,198.3,17.1,7,,2021-08-27T06:04:21,2021-08-27T19:26:13,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-28,76.9,64.1,69.8,76.9,64.1,69.8,56.9,63.9,0.07,100,12.5,rain,0,0,32.1,20.5,71,1026.5,90.3,9.8,135.7,11.9,5,,2021-08-28T06:05:25,2021-08-28T19:24:34,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-29,73.1,65,69,73.1,65,69,59.2,71.3,0.08,100,8.33,rain,0,0,,10,148,1022.9,100,9.9,73.8,6.5,3,,2021-08-29T06:06:28,2021-08-29T19:22:55,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-30,87.1,71.1,78.7,92.9,71.1,81,69.3,73.6,0,0,0,,0,0,24.2,18.2,222.5,1011.3,86.6,9.9,136.7,11.9,4,,2021-08-30T06:07:31,2021-08-30T19:21:15,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-08-31,83.9,72.9,78.4,83.8,72.9,78.4,61.8,58.5,0.02,100,4.17,rain,0,0,26.4,16,265.5,1006.9,72.6,9.9,144.7,12.6,5,,2021-08-31T06:08:35,2021-08-31T19:19:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-01,74.7,62.1,70.1,74.7,62.1,70.1,59.9,70.9,0.79,100,41.67,rain,0,0,21.9,19.6,242.2,1010.1,87.7,8.4,57.1,4.8,2,,2021-09-01T06:09:38,2021-09-01T19:17:53,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-02,74.9,61,66.8,74.9,61,66.8,55.6,69.4,3.39,100,33.33,rain,0,0,33.3,23.9,243.3,1007.2,79,7.8,129.5,11,6,,2021-09-02T06:10:41,2021-09-02T19:16:11,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-03,75.8,58.8,67.5,75.8,58.8,67.5,50.8,56.1,0,0,0,,0,0,19.7,14.8,302,1014,38.9,9.9,197,17,8,,2021-09-03T06:11:44,2021-09-03T19:14:29,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-04,80,62.8,71.4,79.8,62.8,71.4,53.5,54.4,0,0,0,,0,0,18.3,14.8,270.3,1013.8,25.4,9.9,204.2,17.5,7,,2021-09-04T06:12:47,2021-09-04T19:12:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-05,74,63.9,69.4,74,63.9,69.4,60.9,74.5,0.01,100,4.17,rain,0,0,,14.7,205.2,1011.5,86.3,9.9,66.2,5.5,3,,2021-09-05T06:13:51,2021-09-05T19:11:03,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-06,83.9,69.1,75.2,83,69.1,75.1,60.6,63.7,0.04,100,8.33,rain,0,0,23,16,249,1007.3,60.4,9.7,196.7,17,7,,2021-09-06T06:14:54,2021-09-06T19:09:19,1,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-07,80.1,64.8,73.1,80,64.8,73.1,53.9,52,0,0,0,,0,0,24.2,15.7,257.7,1012.6,26.5,9.9,213.2,18.6,7,,2021-09-07T06:15:57,2021-09-07T19:07:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-08,84.8,64.8,74.7,85.3,64.8,75,62.1,66.3,0,0,0,,0,0,30.3,22.8,193,1012,42.6,9.9,185.1,16,7,,2021-09-08T06:17:00,2021-09-08T19:05:51,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-09,74.9,69.1,73.6,74.9,69.1,73.6,67.8,82.2,0.56,100,54.17,rain,0,0,17.2,13.7,166.2,1008.4,89.9,9.7,45.9,3.8,2,,2021-09-09T06:18:03,2021-09-09T19:04:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-10,77,64.8,70.6,77,64.8,70.6,57.5,65.2,0.58,100,16.67,rain,0,0,26.4,18.2,292.3,1008.3,50.7,9,177.3,15.3,6,,2021-09-10T06:19:06,2021-09-10T19:02:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-11,78.1,59.9,68.8,78.1,59.9,68.8,50.8,53.8,0,0,0,,0,0,32.2,17.1,251.1,1019,23.7,9.9,197,17,7,,2021-09-11T06:20:10,2021-09-11T19:00:36,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-12,83,65.7,74.2,84.8,65.7,74.6,62.3,67.6,0,0,0,,0,0,30.3,22.8,222.3,1016.2,54.7,9.9,169.4,14.5,6,,2021-09-12T06:21:13,2021-09-12T18:58:51,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-13,82.1,68.9,75.6,81.8,68.9,75.5,59.1,58.3,0.07,100,12.5,rain,0,0,19.7,13.7,275.7,1014.5,60.5,9.8,172.3,15,7,,2021-09-13T06:22:16,2021-09-13T18:57:05,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-14,72.1,63.8,68.6,72.1,63.8,68.6,56.5,65.8,0,0,0,,0,0,,15.9,131.4,1018.2,53.9,9.9,182.2,15.7,7,,2021-09-14T06:23:19,2021-09-14T18:55:19,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-15,84.8,67.9,76.7,90.1,67.9,78.3,67.4,73.6,0,0,0,,0,0,27.7,19.5,192.9,1014.8,83.7,9.9,154.7,13.3,5,,2021-09-15T06:24:23,2021-09-15T18:53:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-16,75.7,65,69.4,75.7,65,69.4,62.8,79.7,0.31,100,12.5,rain,0,0,,12.7,136.8,1023.4,95.2,9.2,49.8,4.3,2,,2021-09-16T06:25:26,2021-09-16T18:51:47,0.39,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-17,69.2,65.9,66.7,69.2,65.9,66.7,62.1,85.3,0,0,0,,0,0,,12.6,53.8,1025.5,99.9,7.5,41.4,3.5,2,,2021-09-17T06:26:30,2021-09-17T18:50:01,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-18,73.1,65.9,68.6,73.1,65.9,68.6,63.9,85.2,0.03,100,4.17,rain,0,0,25.3,9,196.3,1017.4,81.8,5.5,89,7.6,5,,2021-09-18T06:27:33,2021-09-18T18:48:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
boston,2021-09-19,71.2,61.9,67.6,71.2,61.9,67.6,55.8,67.1,0.29,100,16.67,rain,0,0,17.2,13.8,190.5,1020,50,9.6,185,15.7,7,,2021-09-19T06:28:37,2021-09-19T18:46:28,0.49,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,0518W,KBOS,72509014739,72505914702"
